question_id,question_text,options_json
40087,"<p dir=""ltr""><span>What will be the output of the following Java program?</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">Java</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""java"">
        <code class=""language-java""><div class=highlight><pre><span></span><span class=kn>import</span><span class=w> </span><span class=nn>java.io.*</span><span class=p>;</span>

<span class=kd>public</span><span class=w> </span><span class=kd>class</span> <span class=nc>Test</span><span class=w> </span><span class=p>{</span>
<span class=w>    </span><span class=kd>public</span><span class=w> </span><span class=kd>static</span><span class=w> </span><span class=kt>void</span><span class=w> </span><span class=nf>main</span><span class=p>(</span><span class=n>String</span><span class=o>[]</span><span class=w> </span><span class=n>args</span><span class=p>)</span><span class=w> </span><span class=p>{</span>
<span class=w>        </span><span class=kt>double</span><span class=w> </span><span class=n>d</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mf>10.5</span><span class=p>;</span>
<span class=w>        </span><span class=kt>byte</span><span class=w> </span><span class=n>b</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=p>(</span><span class=kt>byte</span><span class=p>)</span><span class=w> </span><span class=n>d</span><span class=p>;</span>
<span class=w>        </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>println</span><span class=p>(</span><span class=n>b</span><span class=p>);</span>
<span class=w>    </span><span class=p>}</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs><p><br></p>","[{""id"": 164533, ""text"": ""<p><span>10</span></p>""}, {""id"": 164534, ""text"": ""<p><span>10.5</span></p>""}, {""id"": 164535, ""text"": ""<p><span>11</span></p>""}, {""id"": 164536, ""text"": ""<p dir=\""ltr\""><span>Compilation Error</span></p>""}]"
40090,"
<p>Let’s suppose, you have a statement that is reading a large data set file, and multiple threads are trying to access it. Which of the following input class can be used to avoid any kind of inconsistency in the system?</p>
","[{""id"": 164545, ""text"": ""\n<p><span style=\""background-color:transparent;color:#000000;\"">BufferedReader class</span></p>\n""}, {""id"": 164546, ""text"": ""\n<p>Scanner class</p>\n""}]"
40091,"<p dir=""ltr""><b><strong>Print the following statement in the output :</strong></b><br><b><strong>C:""\xyz\""abc.txt</strong></b><br><b><strong>Find the appropriate output statement that can be used to print the above statement.</strong></b></p>","[{""id"": 164547, ""text"": ""<p dir=\""ltr\""><span>System.out.println(\""C:\\\""\\xyz\\\\\""abc.txt\"");</span></p>""}, {""id"": 164548, ""text"": ""<p dir=\""ltr\""><span>System.out.println(\""C:\\\""xyz\\\""abc.txt\"");</span></p>""}, {""id"": 164549, ""text"": ""<p dir=\""ltr\""><span>System.out.println(\""C:\\\\\""xyz\\\\\""abc.txt\"");</span></p>""}, {""id"": 164550, ""text"": ""<p dir=\""ltr\""><span>System.out.println(\""C:\\\""\\\\xyz\\\\\\\""abc.txt\"");</span></p>""}]"
40092,"
<p>Which is the correct method to change the output line to the next line?</p>
","[{""id"": 164551, ""text"": ""\n<p>println()</p>\n""}, {""id"": 164552, ""text"": ""\n<p>print()</p>\n""}, {""id"": 164553, ""text"": ""\n<p>printnext()</p>\n""}, {""id"": 164554, ""text"": ""\n<p>None of the above</p>\n""}]"
40093,"
<p>Is it possible to call the println() method without any arguments?</p>
","[{""id"": 164555, ""text"": ""\n<p>No&nbsp;</p>\n""}, {""id"": 164556, ""text"": ""\n<p>Yes</p>\n""}]"
40094,"<p dir=""ltr""><span>Which of the following methods is used to read an integer value using BufferedReader?</span></p>","[{""id"": 164557, ""text"": ""<p dir=\""ltr\""><span>br.readLine()</span></p>""}, {""id"": 164558, ""text"": ""<p dir=\""ltr\""><span>&nbsp;br.nextInt()</span></p>""}, {""id"": 164559, ""text"": ""<p dir=\""ltr\""><span>Integer.parseInt(br.readLine())</span></p>""}, {""id"": 164560, ""text"": ""<p dir=\""ltr\""><span>Integer.readInt()</span></p>""}]"
40095,"<p dir=""ltr""><span>What is the issue when using nextLine() after nextInt() with Scanner?</span></p>","[{""id"": 164561, ""text"": ""<p dir=\""ltr\""><span>It works correctly without any issue.</span></p>""}, {""id"": 164562, ""text"": ""<p dir=\""ltr\""><span>It causes the program to crash.</span></p>""}, {""id"": 330374, ""text"": ""<p dir=\""ltr\""><span>The next nextLine() will not take input correctly and skip the next line.</span></p>""}, {""id"": 330375, ""text"": ""<p dir=\""ltr\""><span>It causes an infinite loop.</span></p>""}]"
40096,"<p dir=""ltr""><span>What is the purpose of the format specifier %d in System.out.format()?</span></p>","[{""id"": 164563, ""text"": ""<p dir=\""ltr\""><span>It is used for printing floating-point numbers.</span><br></p>""}, {""id"": 164564, ""text"": ""<p dir=\""ltr\""><span>It is used for printing integers.</span></p><p dir=\""ltr\""><br></p>""}, {""id"": 164565, ""text"": ""<p dir=\""ltr\""><span>It is used for printing strings.</span></p>""}, {""id"": 164566, ""text"": ""<p dir=\""ltr\""><span>It is used for printing decimal values.</span></p>""}]"
40097,"<p dir=""ltr""><span>What will be the output of the following code using System.out.print()?</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">Java</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""java"">
        <code class=""language-java""><div class=highlight><pre><span></span><span class=kd>class</span> <span class=nc>Test</span><span class=w> </span><span class=p>{</span>
<span class=w>    </span><span class=kd>public</span><span class=w> </span><span class=kd>static</span><span class=w> </span><span class=kt>void</span><span class=w> </span><span class=nf>main</span><span class=p>(</span><span class=n>String</span><span class=o>[]</span><span class=w> </span><span class=n>args</span><span class=p>)</span><span class=w> </span><span class=p>{</span>
<span class=w>        </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>print</span><span class=p>(</span><span class=s>&quot;GFG&quot;</span><span class=p>);</span>
<span class=w>        </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>print</span><span class=p>(</span><span class=s>&quot; Courses&quot;</span><span class=p>);</span>
<span class=w>    </span><span class=p>}</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs><p><br></p>","[{""id"": 164567, ""text"": ""<p dir=\""ltr\""><span>GFG Courses</span></p>""}, {""id"": 164568, ""text"": ""<p dir=\""ltr\""><span>GFGCourses</span></p>""}, {""id"": 330484, ""text"": ""<p dir=\""ltr\""><span>GFG</span></p>""}, {""id"": 330485, ""text"": ""<p dir=\""ltr\""><span>Courses</span></p>""}]"
40098,"<p dir=""ltr""><span>What will be the output of the following Java program using System.out.format()?</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">Java</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""java"">
        <code class=""language-java""><div class=highlight><pre><span></span><span class=kd>class</span> <span class=nc>Test</span><span class=w> </span><span class=p>{</span>
<span class=w>    </span><span class=kd>public</span><span class=w> </span><span class=kd>static</span><span class=w> </span><span class=kt>void</span><span class=w> </span><span class=nf>main</span><span class=p>(</span><span class=n>String</span><span class=o>[]</span><span class=w> </span><span class=n>args</span><span class=p>)</span><span class=w> </span><span class=p>{</span>
<span class=w>        </span><span class=kt>float</span><span class=w> </span><span class=n>z</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=p>(</span><span class=kt>float</span><span class=p>)</span><span class=w> </span><span class=n>Math</span><span class=p>.</span><span class=na>PI</span><span class=p>;</span>
<span class=w>        </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>format</span><span class=p>(</span><span class=s>&quot;Value of PI = %.2f\n&quot;</span><span class=p>,</span><span class=w> </span><span class=n>z</span><span class=p>);</span>
<span class=w>    </span><span class=p>}</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs><p><br></p>","[{""id"": 164569, ""text"": ""<p dir=\""ltr\""><span>Value of PI = 3.14159</span></p>""}, {""id"": 164570, ""text"": ""<p dir=\""ltr\""><span>Value of PI = 3.14</span></p>""}, {""id"": 164571, ""text"": ""<p dir=\""ltr\""><span>Value of PI = 3.1</span></p>""}, {""id"": 164572, ""text"": ""<p dir=\""ltr\""><span>Value of PI = 3.00</span></p>""}]"
40099,"
<p>What is the use of ""\n"" escape sequence?</p>
","[{""id"": 164573, ""text"": ""\n<p>to use the extra space</p>\n""}, {""id"": 164574, ""text"": ""\n<p>to break the current line to the next line</p>\n""}, {""id"": 164575, ""text"": ""\n<p>to add n character&nbsp;</p>\n""}, {""id"": 164576, ""text"": ""\n<p>None of the above</p>\n""}]"
40100,"
<p><span style=""background-color:transparent;color:#000000;"">Find the output of the below statement-</span></p>
<pre> int a=3;
 System.out.println((a++)+""""+((a--)));</pre>","[{""id"": 164577, ""text"": ""\n<p>7</p>\n""}, {""id"": 164578, ""text"": ""\n<p>33</p>\n""}, {""id"": 164579, ""text"": ""\n<p>34</p>\n""}, {""id"": 164580, ""text"": ""\n<p>None of the above</p>\n""}]"
40101,"
<p><span style=""background-color:transparent;color:#000000;"">Find the output of the below statement-</span></p>
<pre>System.out.println((5^2^5)^2);</pre>","[{""id"": 164581, ""text"": ""\n<p>0</p>\n""}, {""id"": 164582, ""text"": ""\n<p>5</p>\n""}, {""id"": 164583, ""text"": ""\n<p>2</p>\n""}, {""id"": 164584, ""text"": ""\n<p>None of the above</p>\n""}]"
40102,"<p dir=""ltr""><span>Which of the following operations uses Unary Operators?</span></p>","[{""id"": 164585, ""text"": ""<p dir=\""ltr\""><span>x = x + 5</span></p>""}, {""id"": 164586, ""text"": ""<p dir=\""ltr\""><span>x++</span></p>""}, {""id"": 164587, ""text"": ""<p dir=\""ltr\""><span>x &amp;&amp; y</span></p>""}, {""id"": 164588, ""text"": ""<p dir=\""ltr\""><span>x == y</span></p>""}]"
40103,"
<p>How negative numbers are stored in the memory?</p>
","[{""id"": 164589, ""text"": ""\n<p>Binary Decimal&nbsp;</p>\n""}, {""id"": 164590, ""text"": ""\n<p>Binary Decimal+1's compliment</p>\n""}, {""id"": 164591, ""text"": ""\n<p>2's complement&nbsp;</p>\n""}, {""id"": 164592, ""text"": ""\n<p>None of the above</p>\n""}]"
40104,"<p dir=""ltr""><span>How do you find the last digit of a number in Java?</span></p><p dir=""ltr""><br></p>","[{""id"": 164593, ""text"": ""<p dir=\""ltr\""><span>Use the modulus operator % 10</span></p>""}, {""id"": 164594, ""text"": ""<p dir=\""ltr\""><span>Use lastDigit() method</span></p>""}, {""id"": 164595, ""text"": ""<p dir=\""ltr\""><span>Use abs(n)</span></p>""}, {""id"": 164596, ""text"": ""<p dir=\""ltr\""><span>Use the substring() method</span></p>""}]"
40106,"
<p>What is the output of the below java program?&nbsp;</p>
<gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">Java</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""java"">
        <code class=""language-java""><div class=highlight><pre><span></span><span class=cm>/*package whatever //do not write package name here */</span>

<span class=kn>import</span><span class=w> </span><span class=nn>java.io.*</span><span class=p>;</span>

<span class=kd>class</span> <span class=nc>GFG</span><span class=w> </span><span class=p>{</span>
<span class=w>    </span><span class=kd>public</span><span class=w> </span><span class=kd>static</span><span class=w> </span><span class=kt>void</span><span class=w> </span><span class=nf>main</span><span class=p>(</span><span class=n>String</span><span class=o>[]</span><span class=w> </span><span class=n>args</span><span class=p>)</span>
<span class=w>    </span><span class=p>{</span>

<span class=w>        </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>println</span><span class=p>(</span><span class=kc>null</span><span class=w> </span><span class=o>==</span><span class=w> </span><span class=kc>null</span><span class=p>);</span>
<span class=w>    </span><span class=p>}</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>
</div>
","[{""id"": 164601, ""text"": ""\n<p>true&nbsp;</p>\n""}, {""id"": 164602, ""text"": ""\n<p>false</p>\n""}, {""id"": 164603, ""text"": ""\n<p>Compilation Error&nbsp;</p>\n""}, {""id"": 164604, ""text"": ""\n<p>None of the above</p>\n""}]"
40107,"
<p>Find the output of the below java program.</p>
<gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">Java</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""java"">
        <code class=""language-java""><div class=highlight><pre><span></span><span class=cm>/*package whatever //do not write package name here */</span>

<span class=kn>import</span><span class=w> </span><span class=nn>java.io.*</span><span class=p>;</span>

<span class=kd>class</span> <span class=nc>GFG</span><span class=w> </span><span class=p>{</span>
<span class=w>    </span><span class=kd>public</span><span class=w> </span><span class=kd>static</span><span class=w> </span><span class=kt>void</span><span class=w> </span><span class=nf>main</span><span class=p>(</span><span class=n>String</span><span class=o>[]</span><span class=w> </span><span class=n>args</span><span class=p>)</span>
<span class=w>    </span><span class=p>{</span>

<span class=w>        </span><span class=kt>int</span><span class=w> </span><span class=n>number</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mi>5</span><span class=p>;</span>

<span class=w>        </span><span class=k>if</span><span class=w> </span><span class=p>((</span><span class=n>number</span><span class=w> </span><span class=o>&amp;</span><span class=w> </span><span class=mi>1</span><span class=p>)</span><span class=w> </span><span class=o>!=</span><span class=w> </span><span class=mi>0</span><span class=p>){</span>
<span class=w>         </span>
<span class=w>          </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>println</span><span class=p>(</span><span class=s>&quot;Odd&quot;</span><span class=p>);</span>
<span class=w>        </span><span class=p>}</span>
<span class=w>        </span><span class=k>else</span><span class=w> </span><span class=p>{</span>

<span class=w>            </span><span class=n>System</span><span class=p>.</span><span class=na>out</span><span class=p>.</span><span class=na>println</span><span class=p>(</span><span class=s>&quot;Even&quot;</span><span class=p>);</span>
<span class=w>        </span><span class=p>}</span>
<span class=w>    </span><span class=p>}</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>
</div>
","[{""id"": 164605, ""text"": ""\n<p>Compilation Error&nbsp;</p>\n""}, {""id"": 164606, ""text"": ""\n<p>Odd</p>\n""}, {""id"": 164607, ""text"": ""\n<p>Even&nbsp;</p>\n""}, {""id"": 164608, ""text"": ""\n<p>None of the above</p>\n""}]"
